0	0.000000	0.000000	-nan
1	0.522901	0.249476	-0.043796
2	1.515267	2.265034	-0.006751
3	2.736641	8.117665	0.041958
4	3.935115	19.961439	0.144536
5	5.198473	36.571295	0.176642
6	6.690840	62.366252	0.196560
7	8.267176	92.004953	0.173080
8	10.057252	130.038707	0.142812
9	11.400763	165.667633	0.137294
10	12.816794	210.974069	0.142156
11	14.019084	232.262995	0.090896
12	15.419847	287.785560	0.105172
13	16.778626	347.714352	0.117561
14	18.641221	415.901812	0.098428
15	20.282443	472.584348	0.074393
16	22.160305	552.043004	0.062071
17	23.874046	635.674975	0.057639
18	25.603053	732.544724	0.058754
19	27.736641	844.064230	0.048577
20	29.099237	912.600839	0.038875
21	30.809160	963.223122	0.007384
22	32.270992	998.518166	-0.020596
23	33.519084	1041.593147	-0.036464
24	34.862595	1127.904784	-0.035995
25	36.209924	1254.646772	-0.021550
26	38.206107	1458.110192	-0.000547
27	40.801527	1687.189616	0.006735
28	42.935115	1829.167546	-0.003867
29	44.477099	1905.028102	-0.018498
30	45.595420	1987.935552	-0.021888
31	47.110687	2166.266374	-0.011974
32	49.358779	2402.993415	-0.006833
33	51.225191	2619.701197	-0.000823
34	53.206107	2870.079657	0.006922
35	54.988550	3071.186892	0.007846
36	56.328244	3125.105996	-0.007527
37	57.450382	3208.117767	-0.014002
38	59.190840	3444.894878	-0.008372
39	60.515267	3541.646713	-0.016446
40	61.942748	3725.908936	-0.014464
41	63.187023	3759.083343	-0.029244
42	64.404580	3898.195094	-0.030106
43	66.282443	4130.630150	-0.029901
44	68.358779	4467.962881	-0.021931
45	69.461832	4602.752360	-0.023026
46	70.202290	4651.107934	-0.028128
47	70.709924	4586.816619	-0.041309
48	71.534351	4588.218286	-0.051683
49	72.606870	4661.345449	-0.057895
50	73.660305	4818.186134	-0.055996
51	74.954198	5080.852864	-0.047817
52	76.977099	5532.862071	-0.033129
53	78.645038	6025.557208	-0.012893
54	79.690840	6415.121977	0.005078
55	80.851145	6825.561812	0.022079
56	82.167939	7244.254239	0.036487
57	83.595420	7278.164559	0.020747
58	85.309160	7523.114344	0.016864
59	86.332061	7830.374468	0.025301
60	87.171756	8252.111721	0.042980
61	88.618321	8538.373405	0.043623
62	89.732824	8822.684342	0.047858
63	91.019084	9238.079788	0.057554
64	92.370229	9551.500335	0.059729
65	93.645038	9928.053391	0.066063
66	94.603053	10177.850067	0.068612
67	95.942748	10831.817333	0.088365
68	96.645038	11066.381636	0.092402
69	98.839695	11487.455218	0.087937
70	100.435115	11617.322126	0.075844
71	101.435115	11839.635103	0.075349
72	103.503817	12237.868306	0.071167
73	106.301527	12799.851830	0.066364
74	108.641221	13471.947614	0.070704
75	110.171756	13705.188057	0.064566
76	111.118321	13920.287527	0.063698
77	112.221374	14298.943360	0.067705
78	113.000000	14640.335878	0.073277
79	113.965649	14748.124774	0.067752
80	115.290076	15159.152497	0.070244
81	116.809160	15922.742206	0.083491
82	119.729008	16483.098319	0.074924
83	121.469466	16973.905556	0.075198
84	123.717557	17891.836257	0.084470
85	125.519084	18837.890857	0.097837
86	128.095420	20026.780971	0.110259
87	129.950382	20724.894485	0.113631
88	131.496183	21690.616398	0.127214
89	133.225191	22539.159213	0.134943
90	134.637405	22983.765471	0.133957
91	135.526718	23541.546996	0.140848
92	137.805344	24136.897223	0.135506
93	140.041985	24983.933352	0.136963
94	142.725191	26252.481732	0.144376
95	145.267176	27761.936251	0.157786
96	147.503817	29044.074413	0.167454
97	149.377863	30300.845769	0.178973
98	151.366412	32018.888643	0.198743
99	151.358779	31330.573568	0.183791
100	151.595420	30957.286697	0.173536
101	152.015267	30898.984500	0.168559
102	153.122137	31675.160655	0.175481
103	154.664122	33153.841385	0.192986
104	155.480916	33361.203834	0.190013
105	157.221374	33232.653284	0.172221
106	158.977099	33424.075811	0.161242
107	160.568702	33583.466654	0.151289
108	162.633588	34285.056582	0.148118
109	164.637405	34785.879975	0.141676
110	166.263359	35082.216902	0.134547
111	168.377863	35783.662563	0.131081
112	170.469466	36682.294869	0.131151
113	171.660305	38407.369340	0.151696
114	172.167939	39038.780957	0.158509
115	173.645038	39075.641178	0.147965
116	174.022901	39148.350621	0.146354
117	174.900763	39733.738244	0.149450
118	174.522901	38723.585353	0.135683
119	174.755725	38506.741857	0.130440
120	175.484733	38940.310836	0.132253
121	176.564885	39326.535866	0.130735
122	177.522901	40160.150239	0.137172
123	178.835878	40907.931079	0.139541
124	182.374046	42028.249403	0.131808
125	185.286260	42530.853170	0.119423
126	188.114504	43361.406736	0.112673
127	190.916031	44467.725774	0.110000
128	193.465649	45837.439660	0.112326
129	195.862595	46624.080357	0.107683
130	197.896947	46432.283273	0.092805
131	199.984733	46970.350912	0.087219
132	200.580153	47425.190140	0.089391
133	201.751908	47680.949901	0.085706
134	202.106870	47908.851174	0.086440
135	202.374046	48406.684517	0.090970
136	203.370229	49237.423999	0.095238
137	205.301527	50989.851830	0.104880
138	207.202290	52214.405644	0.108095
139	209.312977	53083.863877	0.105815
140	211.103053	53330.084800	0.098347
141	212.587786	54751.433133	0.105744
142	214.385496	56613.381927	0.115883
143	215.290076	56370.686848	0.108100
144	216.083969	56957.344094	0.109922
145	217.244275	57146.925063	0.105433
146	218.011450	57417.484602	0.104026
147	218.671756	58747.350271	0.114289
148	220.923664	59675.757532	0.111341
149	223.454198	60287.499811	0.103699
150	226.141221	60087.800667	0.087485
151	227.385496	60724.984980	0.087235
152	229.583969	61848.128445	0.086696
153	230.923664	62536.452188	0.086363
154	232.030534	62793.884564	0.083173
155	233.423664	63737.893028	0.084895
156	236.179389	64377.521255	0.077059
157	238.145038	64671.154536	0.070161
158	241.038168	66241.334421	0.070069
159	241.923664	66323.070509	0.066602
160	243.366412	67822.858109	0.072565
161	245.118321	69009.562336	0.074285
162	247.187023	70043.274183	0.073172
163	248.824427	70972.030243	0.073154
164	249.854962	71293.429346	0.071010
165	250.851145	71804.569445	0.070545
166	252.236641	72564.821864	0.070269
167	254.198473	73605.754501	0.069555
168	257.538168	75222.172207	0.067065
169	260.965649	76298.804164	0.060172
170	262.530534	76851.882655	0.057526
171	263.732824	79505.615640	0.071531
172	266.064885	81447.114110	0.075268
173	268.702290	83147.949537	0.075809
174	272.301527	84961.767860	0.072919
175	274.671756	85622.609813	0.067454
176	275.702290	85734.323583	0.063954
177	278.316794	86918.376741	0.061052
178	281.847328	88834.541577	0.059144
179	285.973282	90967.468752	0.056167
180	290.408397	93987.798861	0.057215
181	295.209924	97181.196390	0.057558
182	299.824427	100813.900472	0.060733
183	302.763359	102331.081406	0.058176
184	305.332061	104807.664545	0.062106
185	307.694656	106664.761727	0.063315
186	309.755725	110117.978498	0.073838
187	313.706107	113342.024314	0.075857
188	317.660305	117623.590714	0.082825
189	321.293893	119732.909810	0.079934
190	324.152672	122798.579745	0.084338
191	328.175573	123903.366121	0.075229
192	329.904580	121547.941277	0.058394
193	332.122137	121695.939281	0.051633
194	334.580153	122176.350446	0.045704
195	337.206107	122492.316299	0.038627
196	339.125954	123400.369632	0.036493
197	339.503817	124839.799604	0.041544
198	340.652672	126261.386997	0.044023
199	341.030534	127599.174640	0.048569
200	344.213740	130283.740575	0.049799
201	346.580153	131718.755026	0.048290
202	349.080153	131738.203499	0.040544
203	351.332061	130918.687445	0.030318
204	352.408397	130639.898097	0.025961
205	351.645038	130313.083926	0.026925
206	353.209924	131808.944482	0.028262
207	355.751908	133682.323947	0.028141
208	357.309160	135778.015107	0.031754
209	360.541985	141083.744420	0.042669
210	363.721374	142824.292597	0.039802
211	367.332061	146640.359201	0.043383
212	371.278626	148567.804047	0.038883
213	375.347328	149817.386997	0.031699
214	376.908397	150145.426723	0.028458
215	377.893130	149455.347357	0.023291
216	379.793893	152470.301031	0.028517
217	382.484733	154793.234500	0.029046
218	385.259542	157447.184546	0.030393
219	389.297710	159313.781598	0.025605
220	389.129771	158013.296137	0.021765
221	392.454198	160452.118131	0.020880
222	395.484733	161381.058927	0.015897
223	398.179389	163800.429652	0.016568
224	401.442748	166848.803974	0.017662
225	404.492366	170596.249942	0.021337
226	406.541985	173877.607016	0.026021
227	407.683206	177946.392008	0.035320
228	408.404580	178674.149292	0.035612
229	410.019084	181331.201926	0.039305
230	413.106870	186723.095449	0.047070
231	414.431298	189785.947570	0.052496
232	416.095420	193116.956544	0.057705
233	417.083969	195169.244858	0.060963
234	418.709924	196288.305169	0.059806
235	422.942748	201202.954737	0.062395
236	425.690840	202422.969305	0.058523
237	427.377863	199901.754166	0.047221
238	430.919847	200846.974492	0.040807
239	431.221374	199472.279238	0.036355
240	431.683206	195656.101932	0.024968
241	429.801527	192098.082746	0.019945
242	431.755725	192270.795292	0.015712
243	432.034351	191768.849965	0.013702
244	431.435115	190631.551133	0.012075
245	431.740458	193844.902104	0.019971
246	433.297710	196557.163277	0.023463
247	434.041985	197173.399001	0.023305
248	435.312977	196861.657771	0.019431
249	436.507634	196943.692690	0.016807
250	437.125954	201307.545204	0.026765
251	437.442748	202312.559699	0.028628
252	439.702290	206485.483888	0.034001
253	440.087786	204439.393057	0.027784
254	442.286260	206683.944773	0.028287
255	443.660305	207321.827356	0.026640
256	445.992366	206521.183148	0.019134
257	447.404580	206742.630208	0.016415
258	446.343511	206116.179710	0.017301
259	446.477099	205652.730392	0.015829
260	447.114504	206261.231164	0.015882
261	448.442748	210113.246722	0.022408
262	450.557252	214563.773440	0.028477
263	451.958015	216761.795947	0.030587
264	451.625954	217586.646349	0.033389
265	451.977099	219083.442224	0.036225
266	451.935115	218073.572126	0.033852
267	453.431298	218774.260547	0.032039
268	455.389313	220515.985840	0.031673
269	456.225191	220812.678297	0.030439
270	458.282443	221155.607249	0.026504
271	458.190840	222288.482664	0.029412
272	459.095420	221498.651200	0.025455
273	462.236641	224981.424917	0.026487
274	463.400763	224748.217251	0.023302
275	464.698473	226580.286944	0.024626
276	466.076336	231311.734631	0.032419
277	467.645038	232614.274765	0.031831
278	470.396947	234562.987472	0.030030
279	473.297710	239764.369384	0.035163
280	475.744275	244543.610177	0.040231
281	480.458015	251099.744420	0.043883
282	485.870229	258544.479343	0.047602
283	490.034351	265641.262179	0.053111
284	493.164122	270861.770774	0.056846
285	496.145038	275482.024765	0.059559
286	500.946565	281465.416992	0.060805
287	502.713740	280499.647063	0.054959
288	501.251908	280633.333489	0.058467
289	500.206107	281394.293398	0.062325
290	499.652672	278418.020584	0.057610
291	499.713740	281931.654697	0.064510
292	500.500000	281258.112595	0.061393
293	500.595420	276834.301964	0.052352
294	501.488550	276577.852922	0.049877
295	500.583969	273261.624629	0.045249
296	501.908397	271245.609929	0.038374
297	505.362595	272630.597532	0.033751
298	505.725191	275349.764175	0.038301
299	506.839695	275681.768195	0.036583
300	508.755725	278680.696055	0.038342
301	509.958015	282808.055489	0.043742
302	512.522901	282653.226575	0.038019
303	513.293893	282205.238054	0.035554
304	515.736641	283429.178734	0.032793
305	516.122137	281244.015617	0.027896
306	518.064885	286804.304950	0.034303
307	520.572519	291173.672222	0.037229
308	523.572519	297162.840161	0.042014
309	526.198473	302126.578929	0.045582
310	528.977099	308803.144514	0.051795
311	529.961832	313817.349688	0.058673
312	530.854962	316477.780491	0.061515
313	533.683206	324121.598115	0.068998
314	536.022901	328172.419323	0.071091
315	538.721374	331063.437635	0.070365
316	540.950382	330026.520439	0.063902
317	543.500000	331565.906489	0.061230
318	546.293893	336201.138818	0.063270
319	547.908397	341627.365655	0.068993
320	547.183206	344430.836665	0.075184
321	547.843511	346951.948794	0.077998
322	547.480916	346968.226735	0.078791
323	547.458015	342744.294039	0.071793
324	549.748092	340668.028145	0.063604
325	549.561069	334317.406576	0.053474
326	550.530534	332143.203266	0.047939
327	551.343511	330495.813298	0.043615
328	550.935115	328741.442355	0.041531
329	552.606870	332702.230945	0.044745
330	553.526718	336026.791271	0.048361
331	555.568702	347607.039173	0.063097
332	556.324427	350379.234441	0.066046
333	560.503817	355306.959909	0.065479
334	564.416031	363627.952873	0.070727
335	569.068702	374067.972379	0.077552
336	572.610687	386563.039275	0.089483
337	576.316794	399121.269871	0.100831
338	578.805344	409345.049895	0.110934
339	580.446565	414501.063939	0.115136
340	581.568702	418613.794898	0.118844
341	585.633588	424742.384826	0.119218
342	588.080153	422614.928690	0.111001
343	589.790076	425090.524634	0.111022
344	592.312977	429440.634870	0.112027
345	592.076336	422667.810967	0.102856
346	592.580153	416232.022202	0.092668
347	593.835878	416944.892911	0.091175
348	596.458015	411726.126100	0.078654
349	596.202290	403715.504880	0.067882
350	597.690840	404621.343351	0.066325
351	599.675573	404532.715357	0.062459
352	603.041985	407235.566940	0.059913
353	604.801527	411343.304120	0.062275
354	607.167939	418963.429812	0.068236
355	607.545802	413714.980727	0.060419
356	609.026718	410518.858065	0.053389
357	609.675573	407789.211541	0.048540
358	611.072519	406648.899321	0.044508
359	611.763359	405406.127207	0.041618
360	611.709924	401109.908222	0.035972
361	611.500000	398030.501908	0.032223
362	612.545802	401591.560879	0.035152
363	617.091603	412048.953441	0.041028
364	619.431298	417181.352150	0.043636
365	621.522901	420720.844895	0.044565
366	622.332061	414435.198896	0.035035
367	623.553435	414533.972336	0.033068
368	625.129771	412844.189266	0.028221
369	624.774809	410440.067610	0.025742
370	626.988550	411362.072388	0.023209
371	629.038168	414690.952742	0.024011
372	630.400763	412063.499694	0.018443
373	630.820611	414521.826598	0.020842
374	630.790076	415674.211657	0.022340
375	631.225191	413409.640129	0.018778
376	629.820611	412918.345682	0.020476
377	630.255725	413098.175063	0.019984
378	633.061069	424498.935202	0.029609
379	635.332061	429615.534774	0.032168
380	638.267176	435615.264495	0.034648
381	639.633588	443435.361925	0.041923
382	641.137405	445584.660509	0.041998
383	644.148855	448298.912957	0.040213
384	645.221374	451920.950994	0.042769
385	647.706107	454453.291489	0.041631
386	649.488550	456008.455976	0.040505
387	649.790076	460020.165856	0.044754
388	650.770992	457750.367403	0.040434
389	653.324427	462095.509251	0.041307
390	655.198473	467713.479692	0.044759
391	657.278626	477142.689543	0.052229
392	660.965649	487678.246912	0.058143
393	664.549618	493033.804790	0.058203
394	665.614504	488796.862843	0.051636
395	666.015267	482326.114271	0.043679
396	665.835878	481417.274591	0.042947
397	667.885496	482094.483072	0.040379
398	668.854962	481240.711788	0.037859
399	670.400763	482569.110381	0.036859
400	670.736641	479294.590947	0.032683
401	671.660305	474622.262470	0.026040
402	673.599237	476506.675267	0.025093
403	675.057252	473520.282982	0.019550
404	677.717557	472700.546180	0.014587
405	679.053435	473814.928442	0.013772
406	680.480916	480355.616048	0.018682
407	682.874046	482544.835281	0.017400
408	684.458015	479575.736787	0.011839
409	685.996183	475789.790062	0.005524
410	687.641221	470102.772041	-0.002905
411	690.114504	465651.948721	-0.011135
412	690.980916	461022.934750	-0.017208
413	692.068702	459475.270089	-0.020340
414	694.267176	461412.119457	-0.021364
415	698.312977	463246.657771	-0.025013
416	700.427481	467063.801993	-0.023986
417	702.370229	472766.706442	-0.020835
418	705.893130	482605.148884	-0.015734
419	707.511450	483159.188800	-0.017393
420	709.324427	487828.013067	-0.015218
421	708.877863	486994.710273	-0.015436
422	707.351145	485141.800361	-0.015193
423	706.137405	479358.187227	-0.019325
424	705.240458	475698.045233	-0.021781
425	706.183206	476749.317581	-0.022003
426	708.881679	477364.890580	-0.025023
427	712.061069	482071.423752	-0.024613
428	714.198473	485114.449158	-0.024472
429	715.183206	489164.485519	-0.021821
430	714.438931	485724.406576	-0.024194
431	715.583969	482198.212415	-0.029159
432	717.484733	484316.265034	-0.029593
433	718.889313	484723.892329	-0.031035
434	721.465649	488380.378591	-0.030866
435	724.709924	492568.442573	-0.031070
436	726.270992	495923.716639	-0.029903
437	727.572519	496420.710390	-0.031114
438	729.606870	502323.627892	-0.028181
439	729.057252	502678.519623	-0.027135
440	729.763359	508118.173009	-0.022943
441	734.446565	518523.285313	-0.019362
442	736.858779	525135.350286	-0.016415
443	738.938931	525873.034439	-0.018458
444	738.396947	522761.254647	-0.020605
445	740.427481	524671.321077	-0.021489
446	744.938931	530369.095507	-0.022133
447	749.774809	542321.014175	-0.017647
448	753.332061	550596.336300	-0.014901
449	755.297710	555691.277781	-0.012957
450	756.820611	553832.070873	-0.016538
451	758.729008	552292.693739	-0.020304
452	760.874046	549830.621540	-0.025131
453	762.507634	549522.112537	-0.027429
454	764.492366	549255.196507	-0.030108
455	766.541985	554316.515413	-0.028311
456	768.343511	559505.630091	-0.026125
457	770.003817	566535.301512	-0.022238
458	771.286260	562278.639430	-0.027404
459	772.625954	562703.760853	-0.028685
460	774.202290	563658.527781	-0.029806
461	776.595420	571138.996620	-0.026498
462	778.206107	574348.629276	-0.025806
463	782.393130	583695.559189	-0.023233
464	785.332061	579590.847751	-0.030122
465	786.614504	577530.649103	-0.033318
466	789.209924	578201.547535	-0.035844
467	794.190840	584784.299458	-0.036429
468	795.935115	587039.098843	-0.036679
469	799.328244	592466.243401	-0.036357
470	801.729008	597728.075418	-0.035037
471	803.900763	602287.700076	-0.034018
472	803.625954	612687.310471	-0.025648
473	802.812977	617453.900137	-0.020989
474	799.851145	621915.279369	-0.013948
475	801.564885	631262.810675	-0.008750
476	805.606870	640233.513388	-0.006756
477	808.606870	648746.551556	-0.003899
478	810.717557	647460.408776	-0.007457
479	811.774809	644486.334785	-0.010996
480	814.492366	645381.227041	-0.013579
481	815.305344	644112.219742	-0.015503
482	818.885496	650939.047958	-0.014640
483	822.782443	656951.368699	-0.014786
484	821.740458	654285.176913	-0.015529
485	821.816794	653263.340481	-0.016376
486	821.706107	642365.299123	-0.024315
487	823.965649	646129.307980	-0.024149
488	825.358779	654236.085018	-0.019804
489	827.370229	651526.813312	-0.024114
490	829.576336	650659.656387	-0.027272
491	831.858779	652574.113644	-0.028479
492	833.404580	659449.523338	-0.025278
493	834.072519	666730.990924	-0.020804
494	835.396947	673300.598159	-0.017616
495	836.419847	678655.396247	-0.014968
496	837.232824	677278.919075	-0.016891
497	841.007634	687533.877804	-0.013969
498	843.969466	688818.235709	-0.016473
499	845.480916	681888.448109	-0.023047
500	845.816794	680672.737428	-0.024275
501	849.106870	682554.828273	-0.026650
502	852.034351	685348.063705	-0.027973
503	853.942748	691398.893669	-0.025931
504	855.992366	688811.870171	-0.029964
505	858.576336	696412.206005	-0.027634
506	858.087786	694372.683133	-0.028481
507	857.156489	695074.376275	-0.026978
508	860.232824	703135.552663	-0.024909
509	861.904580	708952.597765	-0.022835
510	862.954198	714079.868131	-0.020552
511	863.461832	719767.164574	-0.017302
512	866.000000	718555.366412	-0.020935
513	866.736641	714876.308505	-0.024198
514	866.419847	715570.602354	-0.023387
515	869.896947	719923.832891	-0.024313
516	872.969466	722554.777694	-0.025930
